"340/1575","LADY DEATH EXTINCTION EXPRESS #1 HELLBOMBER ED (MR)",,"£5.85","£4.00",,,"COFFIN COMICS"
"340/1576","LADY DEATH EXTINCTION EXPRESS #1 FOIL PREMIUM ED (MR)",,"£18.25","£14.95",,,"COFFIN COMICS"
"340/1577","LADY DEATH EXTINCTION EXPRESS #1 NAUGHTY COVER ED (MR)",,"£27.00","£23.40",,,"COFFIN COMICS"
"340/1579","DEADEYE BEGUN IN BLOOD GN (MR)",,"£14.50","£11.70",,,"CREATIVE MIND ENERGY"
"340/1580","FISSURE #2",,"£2.95","£2.03",,,"CREATIVE MIND ENERGY"
"340/1581","HEATHEN #2",,"£2.95","£2.03",,,"CREATIVE MIND ENERGY"
"340/1582","KARMA POLICE #1",,"£2.95","£2.03",,,"CREATIVE MIND ENERGY"
"340/1583","POWERLESS #1",,"£2.95","£2.03",,,"CREATIVE MIND ENERGY"
"340/1584","JAMES BOND #1 COVER A CASSADAY",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1585","JAMES BOND #1 COVER B REARDON",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1586","JAMES BOND #1 COVER C MASTERS",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1587","JAMES BOND #1 COVER D MONTES",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1588","JAMES BOND #1 COVER E MORITAT",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1589","JAMES BOND #1 COVER F  LOBOSCO DESIGN 1-10 VAR",,"£5.99","£2.99",,,"DYNAMIC FORCES"
"340/1590","JAMES BOND #1 COVER G 1-20 VAR MASTERS BLACK AND WHITE",,"£2.60","£1.74",,,"DYNAMIC FORCES"
"340/1594","JAMES BOND #1 CASSADAY COVER PERCY SGN",,"£20.75","£17.55",,,"DYNAMIC FORCES"
"340/1595","JAMES BOND HC 02 EIDOLON","Our price","£16.67","£14.95","Reduced from","£22.99","DYNAMIC FORCES"
"340/1596","JAMES BOND FELIX LEITER #3 (OF 6) COVER A PERKINS",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1597","JAMES BOND FELIX LEITER #3 (OF 6) COVER B  BLACK AND WHITE 1-10 VAR",,"£5.99","£2.99",,,"DYNAMIC FORCES"
"340/1598","JAMES BOND HAMMERHEAD #6 (OF 6)",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1599","CHARMED #1 COVER A CORRONEY",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1600","CHARMED #1 COVER B SANAPO",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1601","CHARMED #1 COVER C GROUP PHOTO",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1602","CHARMED #1 COVER D PAIGE PHOTO",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1603","CHARMED #1 COVER E PHOEBE PHOTO",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1604","CHARMED #1 COVER F PIPER PHOTO",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1605","CHARMED #1 COVER G  CORRONEY VIRGIN 1-10 VAR",,"£5.99","£2.99",,,"DYNAMIC FORCES"
"340/1606","CHARMED #1 COVER H 1-20 VAR SANAPO VIRGIN",,"£2.60","£1.74",,,"DYNAMIC FORCES"
"340/1607","NANCY DREW HARDY BOYS #1 COVER A DALTON",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1608","NANCY DREW HARDY BOYS #1 COVER B VIECELI",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1609","NANCY DREW HARDY BOYS #1 COVER C HACK",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1610","NANCY DREW HARDY BOYS #1 COVER D  HB DESIGN 1-10 VAR",,"£5.99","£2.99",,,"DYNAMIC FORCES"
"340/1615","VAMPIRELLA #1 COVER A TAN",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1616","VAMPIRELLA #1 COVER B CAMPBELL",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1617","VAMPIRELLA #1 COVER C LINSNER",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1618","VAMPIRELLA #1 COVER D COSPLAY",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1619","VAMPIRELLA #1 COVER E BROXTON EXC SUBSCRIPTION COVER",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1620","VAMPIRELLA #1 COVER F  BROXTON BLACK AND WHITE 1-10 VAR",,"£5.99","£2.99",,,"DYNAMIC FORCES"
"340/1621","VAMPIRELLA #1 COVER G 1-20 VAR TAN BLACK AND WHITE",,"£2.60","£1.74",,,"DYNAMIC FORCES"
"340/1625","VAMPIRELLA #1 ATLAS COMICS TAN SGN",,"£20.75","£17.55",,,"DYNAMIC FORCES"
"340/1626","VAMPIRELLA #1 BLANK AUTHENTIX",,"£7.40","£5.85",,,"DYNAMIC FORCES"
"340/1627","VAMPIRELLA FINE ART LITHO TAN",,"£35.82","£27.29",,,"DYNAMIC FORCES"
"340/1628","VAMPIRELLA FINE ART LITHO TAN SGN ED",,"£63.13","£48.10",,,"DYNAMIC FORCES"
"340/1629","VAMPIRELLA FINE ART LITHO TAN SGN REMARKED ED",,"£134.79","£102.70",,,"DYNAMIC FORCES"
"340/1630","DOC SAVAGE RING OF FIRE #1 (OF 4) COVER A SCHOONOVER",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1631","DOC SAVAGE RING OF FIRE #1 (OF 4) COVER B MARQUES",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1632","DOC SAVAGE RING OF FIRE #1 (OF 4) COVER C 1-10 VAR",,"£5.99","£2.99",,,"DYNAMIC FORCES"
"340/1634","DOC SAVAGE ARCHIVES HC 01 CURTIS MAG ERA (MR)",,"£33.75","£29.25",,,"DYNAMIC FORCES"
"340/1635","DOC SAVAGE OMNIBUS TP 01",,"£20.75","£17.55",,,"DYNAMIC FORCES"
"340/1636","DOC SAVAGE SPIDERS WEB TP",,"£14.50","£11.70",,,"DYNAMIC FORCES"
"340/1637","JUSTICE INC TP 01",,"£14.50","£11.70",,,"DYNAMIC FORCES"
"340/1638","AOD XENA FOREVER AND A DAY #6 (OF 6) COVER A MORITAT",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1639","AOD XENA FOREVER AND A DAY #6 (OF 6) COVER B 1-10 VAR",,"£5.99","£2.99",,,"DYNAMIC FORCES"
"340/1640","BATTLESTAR GALACTICA GODS AND MONSTERS #5 (OF 5) COVER A MORGAN",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1641","BATTLESTAR GALACTICA GODS AND MONSTERS #5 (OF 5) COVER B WOODS",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1642","BATTLESTAR GALACTICA GODS AND MONSTERS #5 (OF 5) COVER C 1-10 VAR",,"£5.99","£2.99",,,"DYNAMIC FORCES"
"340/1643","CONTROL TP (MR)","Our price","£13.04","£11.70","Reduced from","£17.99","DYNAMIC FORCES"
"340/1644","FLASH GORDON KINGS CROSS #5 (OF 5) COVER A HAMM",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1645","FLASH GORDON KINGS CROSS #5 (OF 5) COVER B PARKER",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1646","FLASH GORDON KINGS CROSS #5 (OF 5) COVER C EXC SUBSCRIPTION",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1647","FLASH GORDON KINGS CROSS #5 (OF 5) COVER D HAMM 1-10 VAR",,"£5.99","£2.99",,,"DYNAMIC FORCES"
"340/1648","GRAND PASSION #5 (OF 5) COVER A CASSADAY (MR)",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1649","GRAND PASSION #5 (OF 5) COVER B  BLACK AND WHITE 1-10 VAR (MR)",,"£5.99","£2.99",,,"DYNAMIC FORCES"
"340/1650","GREEN HORNET REIGN OF DEMON #4 (OF 4) COVER A LASHLEY",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1651","GREEN HORNET REIGN OF DEMON #4 (OF 4) COVER B MARQUES",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1652","INTERTWINED #6 (OF 6) (MR)",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1653","JOHN CARTER THE END #2 COVER A BROWN",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1654","JOHN CARTER THE END #2 COVER B DOE",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1655","JOHN CARTER THE END #2 COVER C BROWN BLACK AND WHITE 1-10 VAR",,"£5.99","£2.99",,,"DYNAMIC FORCES"
"340/1657","KISS #6 COVER A PARILLO",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1658","KISS #6 COVER B WILSON",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1659","KISS #6 COVER C PHOTO",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1660","KISS #6 COVER D  PARILLO VIRGIN 1-10 VAR",,"£5.99","£2.99",,,"DYNAMIC FORCES"
"340/1662","KISS #6 COVER F 1-25 VAR PHOTO VIRGIN",,"£12.99","£6.50",,,"DYNAMIC FORCES"
"340/1663","KISS DEMON #3 (OF 4) COVER A STRAHM",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1664","KISS DEMON #3 (OF 4) COVER B MANDRAKE HOMAGE",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1665","KISS DEMON #3 (OF 4) COVER C ADAMS 8 BIT",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1666","KISS DEMON #3 (OF 4) COVER D PHOTO",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1667","KISS DEMON #3 (OF 4) COVER E  STRAHM BLACK AND WHITE 1-10 VAR",,"£5.99","£2.99",,,"DYNAMIC FORCES"
"340/1669","KISS DEMON #3 (OF 4) COVER G 1-25 VAR STRAHM VIRGIN",,"£12.99","£6.50",,,"DYNAMIC FORCES"
"340/1670","PATHFINDER WORLDSCAPE #6 (OF 6) COVER A FERNANDEZ",,"£3.70","£2.53",,,"DYNAMIC FORCES"
"340/1671","PATHFINDER WORLDSCAPE #6 (OF 6) COVER B MANDRAKE",,"£3.70","£2.53",,,"DYNAMIC FORCES"
"340/1672","PATHFINDER WORLDSCAPE #6 (OF 6) COVER C EXC SUBSCRIPTION VAR",,"£3.70","£2.53",,,"DYNAMIC FORCES"
"340/1673","RED SONJA #3 COVER A MCKONE",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1674","RED SONJA #3 COVER B CAMPBELL",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1675","RED SONJA #3 COVER C MEYERS",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1676","RED SONJA #3 COVER D COSPLAY",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1677","RED SONJA #3 COVER E RUBI EXC SUBSCRIPTION VAR",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1678","RED SONJA #3 COVER F  COSPLAY VIRGIN 1-10 VAR",,"£5.99","£2.99",,,"DYNAMIC FORCES"
"340/1682","GARTH ENNIS RED TEAM DOUBLE TAP #8 (OF 9) (MR)",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1683","SIX MILLION DOLLAR MAN FALL OF MAN TP","Our price","£13.04","£11.70","Reduced from","£17.99","DYNAMIC FORCES"
"340/1684","SMOSH TP","Our price","£13.04","£11.70","Reduced from","£17.99","DYNAMIC FORCES"
"340/1685","WILL EISNER SPIRIT CORPSE MAKERS #3 (OF 5) COVER A FRANCAVILLA",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1686","WILL EISNER SPIRIT CORPSE MAKERS #3 (OF 5) COVER B 1-10 VAR",,"£5.99","£2.99",,,"DYNAMIC FORCES"
"340/1687","WONDER WOMAN 77 BIONIC WOMAN #4 (OF 6) COVER A STAGGS",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1688","WONDER WOMAN 77 BIONIC WOMAN #4 (OF 6) COVER B SIENKIEWICZ",,"£2.95","£2.03",,,"DYNAMIC FORCES"
"340/1689","WONDER WOMAN 77 BIONIC WOMAN #4 (OF 6) COVER C 1-10 VAR",,"£5.99","£2.99",,,"DYNAMIC FORCES"
"340/1690","WONDER WOMAN 77 BIONIC WOMAN #4 (OF 6) COVER D 1-25 VAR",,"£12.99","£6.50",,,"DYNAMIC FORCES"
"340/1691","THE BADGER COLORING BOOK","Our price","£7.97","£7.15","Reduced from","£10.99","DEVILS DUE /1FIRST COMICS, LLC"
"340/1692","BLACK FLAME GN EVERYONE KNOWS THIS IS NOWHERE","Our price","£13.04","£11.70","Reduced from","£17.99","DEVILS DUE /1FIRST COMICS, LLC"
"340/1693","GALAXYS FOR HIRE #3 (OF 4) COVER A JACKSON",,"£2.95","£2.03",,,"DEVILS DUE /1FIRST COMICS, LLC"
"340/1694","GALAXYS FOR HIRE #3 (OF 4) COVER B MOORE",,"£2.95","£2.03",,,"DEVILS DUE /1FIRST COMICS, LLC"
"340/1695","LORD OF GORE #2 (OF 8) COVER B SOUTHWORTH",,"£2.95","£2.03",,,"DEVILS DUE /1FIRST COMICS, LLC"
"340/1696","LORD OF GORE #3 (OF 8) COVER A LESITER",,"£2.95","£2.03",,,"DEVILS DUE /1FIRST COMICS, LLC"
"340/1697","LORD OF GORE #3 (OF 8) COVER B SOUTHWORTH",,"£2.95","£2.03",,,"DEVILS DUE /1FIRST COMICS, LLC"
"340/1698","PLUME HC 01","Our price","£19.57","£17.55","Reduced from","£26.99","DEVILS DUE /1FIRST COMICS, LLC"
"340/1699","PLUME HC 02","Our price","£19.57","£17.55","Reduced from","£26.99","DEVILS DUE /1FIRST COMICS, LLC"
"340/1700","PLUME HC 03","Our price","£19.57","£17.55","Reduced from","£26.99","DEVILS DUE /1FIRST COMICS, LLC"
"340/1701","PUBLIC RELATIONS TP 02 AFFIRMATIVE ACTION AND ADVENTURE","Our price","£6.52","£5.85","Reduced from","£8.99","DEVILS DUE /1FIRST COMICS, LLC"
"340/1702","SERVING SUPES #8",,"£3.70","£2.53",,,"DEVILS DUE /1FIRST COMICS, LLC"
"340/1703","PRINCESS NINJA SCROLL TENKA MUSO GN 01",,"£9.99","£7.80",,,"DIGITAL MANGA DISTRIBUTION"
"340/1704","PRINCESS NINJA SCROLL TENKA MUSO GN 02",,"£9.99","£7.80",,,"DIGITAL MANGA DISTRIBUTION"
"340/1705","ART OF ALFREDO ALCALA SECRET TEACHINGS OF COMIC BOOK MASTER ",,"£11.50","£9.10",,,"DOVER PUBLICATIONS"
"340/1706","STICKS ANGELICA FOLK HERO HC",,"£15.99","£13.00",,,"DRAWN & QUARTERLY"
"340/1707","TERMS AND CONDITIONS",,"£11.50","£9.10",,,"DRAWN & QUARTERLY"
"340/1708","ANT COLONY HC (MR)",,"£15.99","£13.00",,,"DRAWN & QUARTERLY"
"340/1709","BIG KIDS HC (MR)",,"£12.50","£9.74",,,"DRAWN & QUARTERLY"
"340/1710","FIRST YEAR HEALTHY HC",,"£11.50","£9.10",,,"DRAWN & QUARTERLY"
"340/1711","MASTERPIECE COMICS HC (MR)",,"£14.50","£11.70",,,"DRAWN & QUARTERLY"
"340/1712","PICTURE THIS HC",,"£20.75","£17.55",,,"DRAWN & QUARTERLY"
"340/1713","SYLLABUS NOTES FROM ACCIDENTAL PROFESSOR SC",,"£14.50","£11.70",,,"DRAWN & QUARTERLY"
"340/1714","WHAT IT IS HC",,"£13.75","£11.05",,,"DRAWN & QUARTERLY"
"340/1715","EC ARCHIVES CRIME SUSPENSTORIES HC 01",,"£33.75","£29.25",,,"WILLIAM M. GAINES AGENT, INC."
"340/1716","EC ARCHIVES FRONTLINE COMBAT HC 01",,"£33.75","£29.25",,,"WILLIAM M. GAINES AGENT, INC."
"340/1717","EC ARCHIVES TALES FROM THE CRYPT HC 03",,"£33.75","£29.25",,,"WILLIAM M. GAINES AGENT, INC."
"340/1718","EC ARCHIVES SHOCK SUSPENSTORIES HC 02",,"£33.75","£29.25",,,"WILLIAM M. GAINES AGENT, INC."
"340/1719","EC ARCHIVES TWO FISTED TALES HC 01",,"£33.75","£29.25",,,"WILLIAM M. GAINES AGENT, INC."
"340/1720","EC ARCHIVES TWO-FISTED TALES HC 02",,"£33.75","£29.25",,,"WILLIAM M. GAINES AGENT, INC."
"340/1721","EC ARCHIVES WEIRD SCIENCE HC 02",,"£33.75","£29.25",,,"WILLIAM M. GAINES AGENT, INC."
"340/1722","EC ARCHIVES WEIRD SCIENCE HC 03",,"£33.75","£29.25",,,"WILLIAM M. GAINES AGENT, INC."
"340/1723","EC PICTO FICTION LIBRARY COMPLETE SET",,"£100.99","£87.75",,,"WILLIAM M. GAINES AGENT, INC."
"340/1724","DF DARTH MAUL #1 BUNN SGN",,"£14.50","£11.70",,,"DYNAMIC FORCES"
"340/1725","DF DARTH MAUL #1 ULTRA LTD RED BUNN SGN",,"£40.50","£35.10",,,"DYNAMIC FORCES"
"340/1726","DF DARTH VADER ANNUAL #1 HAESER DARTH MAUL SKETCH SGN",,"£59.99","£52.00",,,"DYNAMIC FORCES"
"340/1727","DF BATWOMAN #1 TYNION SGN",,"£14.50","£11.70",,,"DYNAMIC FORCES"
"340/1728","DF BATWOMAN #1 ULTRA LTD SILVER TYNION SGN",,"£37.50","£32.50",,,"DYNAMIC FORCES"
"340/1729","DF DC COMICS BOMBSHELLS ANNUAL #1 PURPLE DODSON SGN",,"£27.00","£23.40",,,"DYNAMIC FORCES"
"340/1730","DF SUICIDE SQUAD BANANA SPLITS ANNUAL #1 BLUE BEDARD SGN",,"£27.00","£23.40",,,"DYNAMIC FORCES"
"340/1731","DF BATMAN TMNT ADVENTURES #1 DF EXC RARE VARIANT MANNING SGN",,"£47.25","£40.95",,,"DYNAMIC FORCES"
"340/1732","DF BATMAN TMNT ADVENTURES #1 DF EXC MANNING SGN",,"£14.50","£11.70",,,"DYNAMIC FORCES"
"340/1733","DF MIGHTY MORPHIN POWER RANGERS #9 GREEN HIGGINS SGN",,"£27.00","£23.40",,,"DYNAMIC FORCES"
"340/1734","DF MIGHTY MORPHIN POWER RANGERS #1 RED HIGGINS SGN",,"£14.50","£11.70",,,"DYNAMIC FORCES"
"340/1735","DF HADRIANS WALL #1 ULTRA LTD SILVER HIGGINS SGN ",,"£47.25","£40.95",,,"DYNAMIC FORCES"
"340/1736","DF WALKING DEAD #150 HAESER SKETCH SGN",,"£59.99","£52.00",,,"DYNAMIC FORCES"
"340/1737","DF INVINCIBLE IRON MAN #2 MIDTOWN EXC CAMPBELL",,"£14.50","£11.70",,,"DYNAMIC FORCES"
"340/1738","DF CIVIL WAR II #1 MIDTOWN EXC CAMPBELL",,"£14.50","£11.70",,,"DYNAMIC FORCES"
"340/1739","DF CIVIL WAR II #1 MIDTOWN EXC BLACK AND WHITE CAMPBELL",,"£27.00","£23.40",,,"DYNAMIC FORCES"
"340/1740","DF BLACK PANTHER #1 MIDTOWN EXC BROOKS",,"£14.50","£11.70",,,"DYNAMIC FORCES"
"340/1741","DF KISS #1 MIDTOWN EXC BALENT",,"£14.50","£11.70",,,"DYNAMIC FORCES"
"340/1742","DF VENOM #1 COMICXPOSURE EXC COLOR CRAIN",,"£20.75","£17.55",,,"DYNAMIC FORCES"
"340/1743","DF VENOM #1 COMICXPOSURE EXC NEGATIVE CRAIN",,"£27.00","£23.40",,,"DYNAMIC FORCES"
"340/1744","DF JUSTICE LEAGUE VS SUICIDE SQUAD #1 MIDTOWN BROOKS SET",,"£19.50","£16.25",,,"DYNAMIC FORCES"
"340/1745","DF GUARDIANS OF THE GALAXY #1 DF EXC COVER PLUS 2",,"£14.50","£11.70",,,"DYNAMIC FORCES"
"340/1746","DF TMNT SECRET FOOT CLAN #1 DF EXC COVER PLUS 1",,"£20.75","£17.55",,,"DYNAMIC FORCES"
"340/1755","PUSSYCATS SEX DRUGS AND IMPOSSIBLE #1 (OF 2) MOTHER SUPERIOR ",,"£2.95","£2.03",,,"E-COMIX"
"340/1756","PUSSYCATS SEX DRUGS AND IMPOSSIBLE #1 (OF 2) COWGIRL CATHY (MR)",,"£2.95","£2.03",,,"E-COMIX"
"340/1757","PUSSYCATS TP 01 (MR)",,"£12.99","£10.40",,,"E-COMIX"
"340/1761","GRAPHIC CLASSICS GN 24 NATIVE AMER CLASSICS",,"£12.99","£10.40",,,"EUREKA PRODUCTIONS"
"340/1762","ALL TIME COMICS CRIME DESTROYER #1",,"£3.70","£2.53",,,"FANTAGRAPHICS BOOKS"
"340/1763","TO LAUGH WE MAY NOT WEEP HC LIFE AND ART OF ART YOUNG",,"£33.75","£29.25",,,"FANTAGRAPHICS BOOKS"
"340/1764","JOHN STANLEY HC GIVING LIFE TO LITTLE LULU",,"£27.00","£23.40",,,"FANTAGRAPHICS BOOKS"
"340/1765","MAN OF ROCK BIOGRAPHY OF JOE KUBERT SC",,"£14.50","£11.70",,,"FANTAGRAPHICS BOOKS"
"340/1766","HARVEY KURTZMAN HC MAD AND HUMOR IN AMERICA",,"£23.99","£20.79",,,"FANTAGRAPHICS BOOKS"
"340/1767","EARTHA HC",,"£20.75","£17.55",,,"FANTAGRAPHICS BOOKS"
"340/1768","PERCY GLOOM HC",,"£13.75","£11.05",,,"FANTAGRAPHICS BOOKS"
"340/1769","WAKE UP PERCY GLOOM HC",,"£20.25","£16.90",,,"FANTAGRAPHICS BOOKS"
"340/1770","TEMPERANCE HC",,"£16.99","£13.65",,,"FANTAGRAPHICS BOOKS"
"340/1771","FANTE BUKOWSKI GN 02 TWO",,"£11.50","£9.10",,,"FANTAGRAPHICS BOOKS"
"340/1772","FANTE BUKOWSKI GN 01 (NEW PRINT)",,"£9.99","£7.80",,,"FANTAGRAPHICS BOOKS"
"340/1773","HYPO HC MELANCHOLIC LINCOLN",,"£18.25","£14.95",,,"FANTAGRAPHICS BOOKS"
"340/1774","DISQUIET HC",,"£14.50","£11.70",,,"FANTAGRAPHICS BOOKS"
"340/1775","SAINT COLE GN",,"£14.50","£11.70",,,"FANTAGRAPHICS BOOKS"
"340/1776","SIMPLY SAMUEL HC",,"£18.25","£14.95",,,"FANTAGRAPHICS BOOKS"
"340/1777","BOOK OF HOPE HC",,"£23.99","£20.79",,,"FANTAGRAPHICS BOOKS"
"340/1778","CRICKETS #6 (MR)",,"£5.85","£4.00",,,"FANTAGRAPHICS BOOKS"
"340/1779","CRICKETS #4 (MR)",,"£5.85","£4.00",,,"FANTAGRAPHICS BOOKS"
"340/1780","CRICKETS #5 (MR)",,"£5.15","£3.52",,,"FANTAGRAPHICS BOOKS"
"340/1781","GANGES #6",,"£5.85","£4.00",,,"FANTAGRAPHICS BOOKS"
"340/1782","GANGES #2",,"£5.85","£4.00",,,"FANTAGRAPHICS BOOKS"
"340/1783","GANGES #3",,"£5.85","£4.00",,,"FANTAGRAPHICS BOOKS"
"340/1784","GANGES #4",,"£5.85","£4.00",,,"FANTAGRAPHICS BOOKS"
"340/1785","GANGES #5",,"£5.85","£4.00",,,"FANTAGRAPHICS BOOKS"
"340/1786","GARDENS OF GLASS GN (MR)",,"£15.99","£13.00",,,"FANTAGRAPHICS BOOKS"
"340/1787","PICNOLEPTIC INERTIA GN (MR)",,"£14.50","£11.70",,,"FANTAGRAPHICS BOOKS"
"340/1788","ANIMAL CRACKERS PREQUEL HC GN CIRCUS MAYHEM",,"£9.99","£7.80",,,"ST. MARTINS PRESS"
"340/1789","ANIMAL CRACKERS HC GN",,"£9.99","£7.80",,,"ST. MARTINS PRESS"
"340/1791","SECRET CODERS GN 03 SECRETS AND SEQUENCES",,"£6.70","£5.20",,,"ST. MARTINS PRESS"
"340/1792","SECRET CODERS GN HC 03 SECRETS AND SEQUENCES",,"£13.75","£11.05",,,"ST. MARTINS PRESS"
"340/1793","SECRET CODERS GN 01",,"£6.70","£5.20",,,"ST. MARTINS PRESS"
"340/1794","SECRET CODERS GN 02 PATHS AND PORTALS",,"£6.70","£5.20",,,"ST. MARTINS PRESS"
"340/1795","STAR SCOUTS GN 01",,"£8.99","£7.15",,,"ST. MARTINS PRESS"
"340/1796","ADVENTURES IN CARTOONING CHARACTERS IN ACTION SC",,"£6.70","£5.20",,,"ST. MARTINS PRESS"
"340/1797","MASTERING COMICS SC",,"£19.50","£16.25",,,"ST. MARTINS PRESS"
"340/1798","RED DOG #3 (OF 6) FORBES COVER",,"£2.95","£2.03",,,"451 MEDIA GROUP"
"340/1799","RED DOG #3 (OF 6) VELEZ COVER",,"£2.95","£2.03",,,"451 MEDIA GROUP"
"340/1800","OVERSTREET COMIC BK PG SC 46 POWER GIRL",,"£20.75","£17.55",,,"GEMSTONE PUBLISHING"
"340/1801","OVERSTREET COMIC BK PG HC 46 POWER GIRL",,"£23.99","£20.79",,,"GEMSTONE PUBLISHING"
"340/1802","OVERSTREET COMIC BK PG SC 46 HARLEY QUINN",,"£20.75","£17.55",,,"GEMSTONE PUBLISHING"
"340/1803","OVERSTREET COMIC BK PG HC 46 HARLEY QUINN",,"£23.99","£20.79",,,"GEMSTONE PUBLISHING"
"340/1804","OVERSTREET GUIDE SC 01 COLLECTING COMICS JUSKO BM COVER",,"£14.50","£11.70",,,"GEMSTONE PUBLISHING"
"340/1805","OVERSTREET GUIDE SC 01 COLLECTING COMICS VALIANT COVER",,"£14.50","£11.70",,,"GEMSTONE PUBLISHING"
"340/1806","OVERSTREET GUIDE SC 02 COLLECTING COMIC AND ANIMATION ART",,"£9.99","£7.80",,,"GEMSTONE PUBLISHING"
"340/1807","OVERSTREET GUIDE SC 04 COLLECTING MOVIE POSTERS",,"£11.50","£9.10",,,"GEMSTONE PUBLISHING"
"340/1808","OVERSTREET GUIDE SC 05 GUIDE TO COSPLAY COVER A",,"£11.50","£9.10",,,"GEMSTONE PUBLISHING"
"340/1809","OVERSTREET GUIDE HC GUIDE TO COSPLAY COVER A",,"£18.25","£14.95",,,"GEMSTONE PUBLISHING"
"340/1810","OVERSTREET GUIDE SC 05 GUIDE TO COSPLAY COVER B",,"£11.50","£9.10",,,"GEMSTONE PUBLISHING"
"340/1811","OVERSTREET COMIC BK MARKETPLACE YEARBOOK 2015 VALIANT COVER",,"£9.99","£7.80",,,"GEMSTONE PUBLISHING"
"340/1812","DEEPAK CHOPRAS BEYOND #2",,"£2.95","£2.03",,,"GRAPHIC INDIA PTE. LTD"
"340/1813","GRANT MORRISONS 18 DAYS #21 MAIN COVER",,"£2.20","£1.53",,,"GRAPHIC INDIA PTE. LTD"
"340/1814","GRANT MORRISONS 18 DAYS #21 SINGH VAR",,"£2.20","£1.53",,,"GRAPHIC INDIA PTE. LTD"
"340/1815","GRANT MORRISONS AVATAREX #3 MAIN COVER",,"£2.95","£2.03",,,"GRAPHIC INDIA PTE. LTD"
"340/1816","GRANT MORRISONS AVATAREX #3 MOORE VAR",,"£2.95","£2.03",,,"GRAPHIC INDIA PTE. LTD"
"340/1817","GRANT MORRISONS AVATAREX #3 1-10 VAR VAR",,"£5.99","£2.99",,,"GRAPHIC INDIA PTE. LTD"
"340/1818","GRANT MORRISONS AVATAREX #3 LTD ED ROSS VAR",,"£14.50","£11.70",,,"GRAPHIC INDIA PTE. LTD"
"340/1819","GRANT MORRISONS AVATAREX #3 RARE MOORE SKETCH VAR",,"£14.50","£11.70",,,"GRAPHIC INDIA PTE. LTD"
"340/1820","DRAGONFLY AND THE GLOBAL GUARDIANS #1",,"£0.80","£0.56",,,"GRAPHIC INDIA PTE. LTD"
"340/1821","SHIKARI FORCE HUNTERS TP 01","Our price","£8.69","£7.80","Reduced from","£11.99","GRAPHIC INDIA PTE. LTD"
